Bytes, Url
22939099,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bandhna%2520har%2520bandhna%5B1%5D.mp3",
9152711,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Bandna%2520Har%2520Bandna%5B1%5D.mp3",
8355665,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bapar%2520gobind%2520nae%5B1%5D.mp3",
12293258,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/baras%2520saras%2520agya%5B1%5D.mp3",
7884425,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/baso%2520mere%2520man%2520maahe%5B1%5D.mp3",
14423076,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Bhai%2520Baljeet%2520Singh%2520Gurmeet%2520Singh%2520Jee%2520%28Jin%2520Kal%2520Rakhi%2520Meri%29%5B1%5D.mp3",
19489790,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Bhai%2520Baljeet%2520Singh%2520Gurmeet%2520Singh%2520Jee%2520%28Madho%2520Hum%2520Aise%2520Tu%2520Aisa%29%5B1%5D.mp3",
22214879,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Bhai%2520Baljeet%2520Singh%2520Gurmeet%2520Singh%2520Jee%2520%28Mitr%2520Kai%2520Pran%2520Hoo%29%5B1%5D.mp3",
12744978,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Bhai%2520Baljeet%2520Singh%2520Gurmeet%2520Singh%2520Jee%2520%28Raj%2520Leela%2520Teri%2520Naam%2520Banaie%29%5B1%5D.mp3",
2276452,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bhairav%2520intro%5B1%5D.mp3",
893008,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bhairavi%2520introduction%5B1%5D.mp3",
15483956,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Bhaj%2520Ram%2520Mo%2520Man%2520Ram%5B1%5D.mp3",
3429613,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bhavni%2520bhagat%2520bae%2520chaike%2520chaeelo%2520bhajo%5B1%5D.mp3",
7242049,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bhawjal%2520bin%2520shabde%2520kyo%2520tariye%2520-%2520%5Bbhai%2520narinder%2520singh%2520banarsi%5D%5B1%5D.mp3",
4696859,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bhor%2520bhaya%2520bahur%2520pachtani%5B1%5D.mp3",
9327432,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bhor%2520bhayi%2520bhairon%2520gun%2520gaaye%5B1%5D.mp3",
1750242,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bhupali%2520introduction%5B1%5D.mp3",
2105089,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bilaval%2520intro%5B1%5D.mp3",
18907179,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bin%2520kartar%2520na%2520kirtan%2520mano%5B1%5D.mp3",
2987402,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bir%2520apar%2520bade%2520badiyar%5B1%5D.mp3",
4593414,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bisar%2520gai%2520sabh%2520taat%2520parai%5B1%5D.mp3",
9448218,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bisar%2520gyi%2520sabh%2520tat%2520parayi%5B1%5D.mp3",
41379047,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bisar%2520gyi%2520sabh%2520tat%2520parayi%5B1%5D 1.mp3",
11659305,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bisrat%2520nahi%2520man%2520te%2520hari%5B1%5D.mp3",
7185382,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bolo%2520bhaiya%2520ram%2520nam%5B1%5D.mp3",
1594353,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/brindabani%2520sarang%2520intro%5B1%5D.mp3",
10063541,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/chand%2520chadiya%5B1%5D.mp3",
10859053,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/charan%2520kamal%2520sang%2520lagi%2520dori%5B1%5D.mp3",
8193925,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/charan%2520kamal%2520sang%2520lagi%2520dori%5B1%5D 1.mp3",
11666317,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Chatna%2520Hai%2520To%2520Chaat%2520Lay%5B1%5D.mp3",
5343024,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/chuka%2520nihora%2520sakhi%2520saheli%5B1%5D.mp3",
2077921,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/danka%2520ki%2520dhamak%2520sun%5B1%5D.mp3",
29281870,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/darshan%2520deejai%2520khol%2520kivad%5B1%5D.mp3",
9527843,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Dhan Jio Teko Jag Main.mp3",
6627820,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dheero%2520dekh%2520tumhare%2520ranga%5B1%5D.mp3",
3440056,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dhoom%2520pari%2520jag%2520me%2520tumri%5B1%5D.mp3",
12474411,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dhyan%2520dharo%2520teh%2520ko%2520man%2520me%5B1%5D.mp3",
10623927,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Diwali%2520Di%2520Raat%2520Deevay%5B1%5D.mp3",
12416555,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dss%2520aisi%2520kirpa%2520karo%5B1%5D.mp3",
13204170,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dss%2520is%2520man%2520ko%2520basant%2520ki%2520lage%2520na%2520soe%5B1%5D.mp3",
26068199,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dss%2520kat%2520jaiye%2520re%2520har%2520lago%2520rang%5B1%5D.mp3",
13079448,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dss%2520madho%2520jal%2520ki%2520pyas%2520na%2520jaye%5B1%5D.mp3",
6339922,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dss%2520nanak%2520tina%2520basant%2520hai%5B1%5D.mp3",
18087648,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/dss%2520raj%2520lila%2520tere%2520nam%2520banayi%5B1%5D.mp3",
9499200,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ehai%2520manorath%2520mera%5B1%5D.mp3",
4871982,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/gangajal%2520gur%2520gobind%2520nam%5B1%5D.mp3",
13709304,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ghalley%2520aaveh%2520nanaka%5B1%5D.mp3",
11476567,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Ghol%2520Ghumaai%2520Laalna%5B1%5D.mp3",
21995554,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/gun%2520naad%2520dhun%2520anand%2520bhed%5B1%5D.mp3",
8309272,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Gun%2520Naad%2520Gun%2520Aanand%5B1%5D.mp3",
22287081,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Gun%2520nad%2520anand%2520bhed%2520SS%5B1%5D.mp3",
29538341,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/gur%2520munar%2520priy%2520dyar%5B1%5D.mp3",
30157864,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/guru%2520arjan%2520parthak%2520har%5B1%5D.mp3",
5278240,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/guru%2520ramdas%2520rakho%2520sarnayi%5B1%5D.mp3",
2480857,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Gyani%2520Dyal%2520Singh%2520-%2520Kyon%2520jivan%2520pritam%2520bin%2520mai%5B1%5D.mp3",
9270591,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ham%2520dhadhi%2520har%2520prabh%2520khasam%2520ke%5B1%5D.mp3",
8765263,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Ham%2520Dhadhi%2520Har%2520Prabh%5B1%5D.mp3",
9435686,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hamare%2520eh%2520kirpa%2520kije%2520LS%5B1%5D.mp3",
4514202,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hamari%2520payari%2520amrit%2520dhari%5B1%5D.mp3",
6488231,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hamari%2520pyari%2520amrit%2520dhari%5B1%5D.mp3",
3610164,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hamari%2520pyari%2520amrit%2520dhari%5B1%5D 1.mp3",
5941960,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hamra%2520thakur%2520sabh%2520te%2520oocha%5B1%5D.mp3",
6960526,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Har%2520Bin%2520Kaon%2520Sahai%2520Man%2520Ka%2520-%2520narinder%2520singh%2520banarasi%5B1%5D.mp3",
11662138,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Har%2520Gun%2520Gaavo%2520Jagdees%5B1%5D.mp3",
8345639,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/har%2520jas%2520gavoh%2520%28katha%29%5B1%5D.mp3",
21487143,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/har%2520jas%2520gavoh%2520bhagwan%5B1%5D.mp3",
16695211,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/har%2520ji%2520mata%2520%2520har%2520ji%2520pita%5B1%5D.mp3",
4662592,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/har%2520ka%2520bilovna%2520bilovo%2520mere%2520bhai%5B1%5D.mp3",
16066593,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/har%2520ram%2520ram%2520ram%2520rama%5B1%5D.mp3",
4397604,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/he%2520gobind%2520he%2520gopal%5B1%5D.mp3",
7623404,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hey%2520sansar%2520tap%2520harne%5B1%5D.mp3",
2570704,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hichai%2520ta%2520prekm%2520ke%2520chabuk%2520maro%5B1%5D.mp3",
10873903,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hou%2520dhadhi%2520har%2520prabh%2520khasam%2520ka%5B1%5D.mp3",
43468843,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hou%2520gosain%2520da%2520pehalvanra%5B1%5D.mp3",
8134188,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hou%2520var%2520var%2520jaou%2520gur%2520gopal%5B1%5D.mp3",
5050873,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hou%2520var%2520var%2520joun%5B1%5D.mp3",
7367198,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/hou%2520vari%2520mukh%2520fore%2520piare%5B1%5D.mp3",
12599627,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ik%2520nirbhau%2520baat%2520sunee%5B1%5D.mp3",
22129090,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/jag%2520leo%2520re%2520mana%5B1%5D.mp3",
7506788,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/jahu%2520kahu%2520apno%2520hi%2520chit%2520aaveh%5B1%5D.mp3",
4132912,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/jai%2520jai%2520jag%2520karan%2520srist%2520ubaran%5B1%5D.mp3",
16665120,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ja ka meet sajan hai samiya.mp3",
5600475,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/jap%2520gobind%2520gopal%2520lal%5B1%5D.mp3",
22575898,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/japyo%2520jin%2520arjan%2520dev%2520guru%5B1%5D.mp3",
10767707,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Jasi%2520teri%2520chaal%5B1%5D.mp3",
7716193,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/jay%2520ko%2520apni%2520sobha%2520loray%5B1%5D.mp3",
14984498,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Jee%2520Ki%2520Ayjay%2520Hi%2520Pai%2520Maani%5B1%5D.mp3",
21088380,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/jis%2520papi%2520ko%2520mile%2520na%2520dhoi%5B1%5D.mp3",
13511610,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Jo%2520Jaano%2520Teon%2520Raakh%5B1%5D.mp3",
22657024,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Jogi Andar Jogiya.mp3",
13470231,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/jy jal mein jal.mp3",
8016281,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/jyoti jot ralli%5B1%5D.mp3",
9561484,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kahay%2520ray%2520ban%2520khojan%2520jai%5B1%5D.mp3",
4349528,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kaise%2520man%2520thareiga%5B1%5D.mp3",
12197544,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kanthe%2520mala%2520jehva%2520raam%5B1%5D.mp3",
10285603,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/katha%2520%28ab%2520mohe%2520ram%29%5B1%5D.mp3",
21675283,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Kat Jaio Re Ghar Lago Rang%5B1%5D.mp3",
10181163,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kaun%2520bidh%2520ta%2520ki%2520kaha%2520karu%5B1%5D.mp3",
8047210,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kaun%2520ko%2520kalank%2520rahiyo%5B1%5D.mp3",
15147500,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kaval%2520nayn%2520madhur%2520bayn%5B1%5D.mp3",
3330548,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kavan%2520bani%2520ri%2520teri%2520lali%5B1%5D.mp3",
13718079,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/khub%2520khub%2520khub%5B1%5D.mp3",
4115062,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kirat%2520karan%2520saran%2520man%2520mohan%5B1%5D.mp3",
13532103,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kirat%2520prabh%2520ki%2520gavo%2520meri%2520rasna%5B1%5D.mp3",
9123871,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kirat%2520prabh%2520ki%2520gawo%2520meri%2520rasna%5B1%5D.mp3",
5101441,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kirtan%2520nam%2520sirat%2520rahon%5B1%5D.mp3",
11239583,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/koi%2520bole%2520ram%2520ram%5B1%5D.mp3",
12791474,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kou har samaan nahin raja.mp3",
21121993,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kou har saman nahi raja%5B1%5D.mp3",
3424299,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/kyon%2520jivan%2520pritam%2520bin%2520mai%5B1%5D.mp3",
6958428,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Laal%2520Mayray%2520Aye%2520Hain%5B1%5D.mp3",
8876450,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/madhsudan%2520japiye%2520ur%2520dhar%5B1%5D.mp3",
46290999,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/madhveh%2520tom%2520na%2520toro%5B1%5D.mp3",
7084234,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Maha%2520Maham%2520Marthi%5B1%5D.mp3",
12635147,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Mai%2520Gobind%2520Puja%2520Kaha%5B1%5D.mp3",
11441676,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mai%2520man%2520wadhi%2520aas%2520hray%5B1%5D.mp3",
8086498,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mai%2520moro%2520pritam%2520complete%5B1%5D.mp3",
10176712,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/malar%2520ssetal%2520raag%2520hai%5B1%5D.mp3",
6884888,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/man%2520bairag%2520bhaya%2520darsan%2520dekhne%2520ka%2520chou%5B1%5D.mp3",
9737033,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/man%2520ray%2520prabh%2520ki%2520saran%2520vicharo%5B1%5D.mp3",
14839896,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/man%2520re%2520kyon%2520chutas%2520dukh%2520bhari%5B1%5D.mp3",
12695761,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/man%2520re%2520sansar%2520ang%2520gahira%5B1%5D.mp3",
6449717,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/manas%2520autar%2520dhar%2520daras%2520dikhaye%2520hain%5B1%5D.mp3",
12408199,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mangna%2520mangan%2520nika%5B1%5D.mp3",
29885992,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mat%2520jan%2520seh%2520galli%2520paya%5B1%5D.mp3",
10312235,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mate%2520matang%2520jare%2520jur%2520sung%5B1%5D.mp3",
6249003,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mate%2520matang%5B1%5D.mp3",
6960107,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/maya%2520madh%2520mata%2520rehya%2520soe%5B1%5D.mp3",
9925320,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/meethay%2520har%2520gun%2520gao%5B1%5D.mp3",
8809989,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/meray%2520lalan%2520ki%2520sobha%5B1%5D.mp3",
16396833,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mere%2520ghar%2520aavoh%5B1%5D.mp3",
28590633,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mere%2520hiyre%2520ratan%2520nam%2520har%2520vasiya%5B1%5D.mp3",
28994094,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mere%2520ram%2520ham%2520papi%2520saran%2520pare%5B1%5D.mp3",
48390334,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/meri%2520abe%2520benti%2520sun%2520lejai%2520kaoun%2520tumare%2520aye%2520rajan%5B1%5D.mp3",
6514133,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mero%2520sundar%2520kaho%2520kit%2520gali%5B1%5D.mp3",
7062092,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mith%2520bolra%2520sajan%2520swami%2520mora%5B1%5D.mp3",
12188369,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mith%2520bolraa%2520jee%5B1%5D.mp3",
5463819,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mohan%2520ghar%2520aavoh%2520karun%2520jodadiya%5B1%5D.mp3",
9216246,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mohan%2520nind%2520na%2520avai%2520havai%5B1%5D.mp3",
7757365,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/mohay%2520kirpa%2520dharay%5B1%5D.mp3",
4819731,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Moli%2520Dharti%2520Mohlia%2520Akas%5B1%5D.mp3",
12319182,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/nahin%2520chodu%2520re%2520baba%2520ram%2520nam%5B1%5D.mp3",
16489568,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/nam%2520paryo%2520ramdas%5B1%5D.mp3",
17129046,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/nanak tis jan ko%5B1%5D.mp3",
17129046,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/nanak tis jan ko%5B2%5D.mp3",
14789726,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Nar%2520Achayt%2520Paap%2520Te%2520Dar%2520Ray%5B1%5D.mp3",
7678150,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/nirdhan%2520aadar%2520koi%2520na%2520daye%5B1%5D.mp3",
16646319,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/nirgun%2520rakh%2520liya%2520santan%2520ka%2520sadka%5B1%5D.mp3",
2178225,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/oha%2520prem%2520piri%5B1%5D.mp3",
6786643,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/oye%2520pardesiya%5B1%5D.mp3",
21835302,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/parmesar%2520ditta%2520banna%5B1%5D.mp3",
8088588,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/prabh%2520jeeo%2520khasmana%2520kar%2520pyare%5B1%5D.mp3",
6157207,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/prabh%2520ju%2520toke%2520laj%2520hamari%5B1%5D.mp3",
10103572,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/prabh%2520sao%2520lag%2520rahio%2520%5B1%5D.mp3",
13326886,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/pratpal%2520prabh%2520kirpal%2520LS%5B1%5D.mp3",
9808913,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/pratpal%2520prabh%2520kirpal%5B1%5D.mp3",
8211884,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/preet%2520man%2520lagi%5B1%5D.mp3",
6378301,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Preet%2520Man%2520Lagi%5B1%5D 1.mp3",
22298160,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/preet%2520preet%2520guriya%2520mohan%2520lalana%5B1%5D.mp3",
9415607,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Preetam%2520Kay%2520dayis%2520Kaisay%2520Baatan%5B1%5D.mp3",
6383740,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/pritam%2520jan%2520leho%2520man%2520mahi%5B1%5D.mp3",
23158784,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/prubh jee ko naam juputh mun chain.mp3",
7593732,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/rachna%2520ram%2520banayi%2520sadho%5B1%5D.mp3",
10779408,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Rain%2520Dinas%2520Parbhaat%2520Tuhai%2520Hi%2520Gaavana%5B1%5D.mp3",
4813894,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/rain%2520dinas%2520parbhat%2520tuhe%2520he%2520gavna%5B1%5D.mp3",
9281074,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/rain%2520dinas%2520parbhat%2520tuhe%2520he%2520gavna%5B1%5D 1.mp3",
4950140,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/raj%2520lila%2520tere%2520nam%2520banai%5B1%5D.mp3",
6863400,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/raj%2520me%2520raj%2520jog%2520me%2520jogi%2520LS%5B1%5D.mp3",
3227729,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/raj%2520me%2520raj%2520jog%2520me%2520jogi%5B1%5D.mp3",
20547125,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/rajan%2520ke%2520raja%2520maharajan%2520ke%2520maharaja%5B1%5D.mp3",
4116311,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ram%2520bhagat%2520mangou%2520sant%5B1%5D.mp3",
5055018,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ram%2520nam%2520durlabh%2520hai%2520bhai%5B1%5D.mp3",
3733875,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ram%2520nam%2520saar%2520kal%2520me%5B1%5D.mp3",
8721814,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ram%2520paras%2520chandan%2520ham%2520kasat%2520losat%5B1%5D.mp3",
4874068,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ram%2520simar%2520ram%2520simar%5B1%5D.mp3",
6099500,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/rama%2520ram%2520ramai%2520ant%2520na%2520paia%5B1%5D.mp3",
11490363,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/rasna%2520japti%2520tuhi%2520tuhi%5B1%5D.mp3",
15847974,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/rasna%2520ram%2520ram%2520bakhan%5B1%5D.mp3",
11567261,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Sa%2520Rasna%2520Dhan%2520Dhan%2520Hai%5B1%5D.mp3",
6888207,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/sabay%2520ghat%2520ram%2520rama%2520bolay%5B1%5D.mp3",
6615282,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/sabh%2520dukh%2520haro%2520karunamai%5B1%5D.mp3",
12696112,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/sabhai jee samal apni mehr kar.mp3",
9761266,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/sadho%2520man%2520ka%2520maan%2520tago%5B1%5D.mp3",
20568439,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/sadho man ka maan tyago%5B1%5D.mp3",
5907444,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/sahib%2520mera%2520neet%2520navaan%2520-%2520%5Bbhai%2520narinder%2520singh%2520banarsi%5D%5B1%5D.mp3",
